"err"	"xerr"	"yerr"	"rep"	"sigma"	"mu"	"skew"
20.8843413773516	8.99337679360372	5.35553246016268	"47"	"0.75"	"0.5"	"0"
20.5485281034838	-4.44005035093447	-11.0752350431577	"47"	"1.25"	"0.5"	"0"
25.1273587627286	-13.8087426496587	1.28099756320958	"47"	"1.25"	"1.0"	"0"
18.3276606048148	2.76003197610919	-3.75565894074751	"47"	"1.25"	"1.5"	"0"
21.6055803943605	0.847002159652179	-5.40932557064562	"47"	"2.0"	"0.5"	"0"
16.4170224520744	-5.73179808034533	1.87227110650728	"47"	"2.0"	"1.0"	"0"
18.3448933432878	2.67161930115799	-3.56863811525147	"47"	"2.0"	"1.5"	"0"
10.015396960075	-6.32996214482117	2.01753716563539	"48"	"0.75"	"0.0"	"0"
21.6146988847205	-2.10334783553365	3.63295392402324	"48"	"0.75"	"0.5"	"0"
23.3321660771038	-17.8559968057948	-9.02201357402348	"48"	"1.25"	"0.5"	"0"
20.5528910244536	1.22047991198049	-3.91355916009694	"48"	"1.25"	"1.0"	"0"
17.6970243886803	0.326589367234769	2.02410912261639	"48"	"1.25"	"1.5"	"0"
23.1274305958689	1.00084362599381	-0.190874905292771	"48"	"2.0"	"0.5"	"0"
19.9620505306543	-4.22726641195528	-1.09568183215902	"48"	"2.0"	"1.0"	"0"
21.1384318649407	0.541922853773923	11.1028159310917	"48"	"2.0"	"1.5"	"0"
16.5607668383915	-2.72970667357779	-10.0826109410803	"49"	"0.75"	"0.5"	"0"
23.3523369054934	-16.9602863819572	-4.88805535774387	"49"	"1.25"	"0.5"	"0"
19.245813605272	-4.5011984738749	2.33835002503879	"49"	"1.25"	"1.0"	"0"
22.6109458346659	-7.21094056365618	4.54427441060655	"49"	"1.25"	"1.5"	"0"
16.8495249075324	1.67406719704747	-1.71791219799903	"49"	"2.0"	"1.0"	"0"
20.2059400672119	-1.7413251498254	-9.72040143030454	"49"	"2.0"	"1.5"	"0"
19.3798621358991	-13.2766806601406	1.60576703477986	"4"	"0.75"	"0.0"	"0"
20.1286067171514	2.14253111443657	6.06714393176281	"4"	"0.75"	"0.5"	"0"
21.1457185894348	0.732077555707789	-5.40071110664429	"4"	"1.25"	"0.5"	"0"
17.726361329132	1.98720520372102	3.29218559447173	"4"	"1.25"	"1.0"	"0"
17.1986603985454	1.39056381599577	-3.6151711946047	"4"	"1.25"	"1.5"	"0"
18.8174368578144	-11.5608999240215	-0.265868761200777	"4"	"2.0"	"0.5"	"0"
18.0951213467376	-1.86075774107446	-2.888708381745	"4"	"2.0"	"1.5"	"0"
19.1302696934153	-7.15859136008229	-8.79129641327078	"50"	"0.75"	"0.0"	"0"
21.2962025098928	3.47004754033343	-2.14003634338435	"50"	"0.75"	"0.5"	"0"
20.1521398802815	0.512070399252249	6.85435393301192	"50"	"1.25"	"0.5"	"0"
19.7993831353508	-6.77014634836141	-4.07543722690367	"50"	"1.25"	"1.0"	"0"
16.6731759874961	-0.692407927407891	1.83553180296861	"50"	"1.25"	"1.5"	"0"
17.0802871399397	0.897563486286426	-0.363356268007096	"50"	"2.0"	"0.5"	"0"
19.2923229428488	-10.1557757679829	-5.5010150976048	"50"	"2.0"	"1.0"	"0"
16.2056749835243	-5.64882915268021	-8.28758656756456	"50"	"2.0"	"1.5"	"0"
21.3575617839057	-16.413026996674	-8.16013477370139	"51"	"0.75"	"0.5"	"0"
20.5092842659209	-6.72771992186249	-7.85465098693043	"51"	"1.25"	"0.5"	"0"
21.9640237824216	-9.13846156612184	-15.3917602415969	"51"	"1.25"	"1.0"	"0"
20.9269184782659	0.193185483817289	-8.13582449085365	"51"	"1.25"	"1.5"	"0"
24.3835075544604	-2.95069938752156	-9.02597226048156	"51"	"2.0"	"0.5"	"0"
19.4859986876285	-10.2660551112168	-1.40042267233487	"51"	"2.0"	"1.0"	"0"
20.6750536492706	1.36455725319504	-0.647432666418578	"51"	"2.0"	"1.5"	"0"
22.5339900685019	-3.63496874153087	-4.70963989884065	"52"	"0.75"	"0.0"	"0"
18.8715321870996	-2.84660013600461	-5.53416094312447	"52"	"0.75"	"0.5"	"0"
20.0449965563775	1.23750719972338	7.45581699602871	"52"	"1.25"	"0.0"	"0"
19.2050592356206	-7.89515528766621	-9.87287205181453	"52"	"1.25"	"0.5"	"0"
21.3684946026388	-10.5995643167858	9.76722374747695	"52"	"1.25"	"1.0"	"0"
16.246433843502	-1.95559955092693	2.99063355245493	"52"	"1.25"	"1.5"	"0"
20.5857460483193	-9.68740629434451	-0.879875963006875	"52"	"2.0"	"1.0"	"0"
20.7606242786268	-2.9975327305921	-4.15995300942909	"52"	"2.0"	"1.5"	"0"
26.5075382280327	-3.60071933307871	1.81551221764777	"53"	"0.75"	"0.0"	"0"
17.1649310987216	3.24569030574187	-5.17896695351958	"53"	"0.75"	"0.5"	"0"
15.482803789235	0.852614870730742	11.8793207597934	"53"	"1.25"	"0.5"	"0"
23.8626152287761	4.07401137273216	-7.93646532369986	"53"	"1.25"	"1.0"	"0"
18.7680578670361	-0.108064271141754	-1.47299160335821	"53"	"1.25"	"1.5"	"0"
16.9479577734161	2.50734740819538	-0.547721065681554	"53"	"2.0"	"0.5"	"0"
21.4964797305147	-5.49731045690855	4.15392901460447	"53"	"2.0"	"1.0"	"0"
22.5462810607652	-6.43347118380427	-7.70246350449003	"53"	"2.0"	"1.5"	"0"
13.0430192018196	-4.17729690002464	-1.46182271568331	"54"	"0.75"	"0.0"	"0"
15.2947790013648	-9.09284624355698	1.18056122506516	"54"	"0.75"	"0.5"	"0"
17.0668004098184	14.9223744378117	-8.28241615510371	"54"	"1.25"	"0.5"	"0"
18.3131215350651	-1.58750417659359	1.39532354999673	"54"	"1.25"	"1.0"	"0"
16.8169637416475	-2.52510792032177	-6.49478038320967	"54"	"1.25"	"1.5"	"0"
19.2086793285472	-6.55638139027956	-3.66671742354173	"54"	"2.0"	"0.5"	"0"
19.1055851646148	2.74071442404828	-5.79805463186758	"54"	"2.0"	"1.0"	"0"
17.7792979101458	-8.23688642163312	-2.77930361156864	"54"	"2.0"	"1.5"	"0"
24.5158146514027	6.39750262775238	-1.860238906733	"55"	"0.75"	"0.0"	"0"
16.0039366767208	-2.75735554721592	2.5478832635138	"55"	"0.75"	"0.5"	"0"
19.0829304809104	3.96294414877249	7.00174017489455	"55"	"1.25"	"0.5"	"0"
17.3807356056593	3.04045022683809	-2.32537928147616	"55"	"1.25"	"1.0"	"0"
19.0557810075428	-4.0381875054976	-5.3312128811718	"55"	"1.25"	"1.5"	"0"
21.6059644313401	-11.0160301174674	-0.450547472337379	"55"	"2.0"	"0.5"	"0"
26.6564626867866	-19.964803133982	-4.86448400291923	"55"	"2.0"	"1.0"	"0"
19.6462772744507	-1.03078285141194	-2.37480474234286	"55"	"2.0"	"1.5"	"0"
21.80617668208	-3.10023025056	1.30782573363215	"56"	"0.75"	"0.0"	"0"
24.7081634996969	-7.50633537487081	-8.18859531362035	"56"	"0.75"	"0.5"	"0"
14.4359736584572	-5.12836557067317	0.755683508573456	"56"	"1.25"	"0.5"	"0"
20.732201796271	-5.42386277691867	5.16116312909479	"56"	"1.25"	"1.0"	"0"
19.2215587652567	0.681564517381596	5.11625580589225	"56"	"1.25"	"1.5"	"0"
20.1538713419869	0.971055182772224	2.82863723185687	"56"	"2.0"	"0.5"	"0"
17.3025904975657	-6.11290200163803	-3.93811393163941	"56"	"2.0"	"1.0"	"0"
22.1456591458315	-7.41485151270134	-6.24454024642931	"56"	"2.0"	"1.5"	"0"
30.4899399190887	-18.7956955064698	-23.013818959717	"57"	"0.75"	"0.0"	"0"
17.420850110584	-7.66342826116243	-1.99987719758162	"57"	"0.75"	"0.5"	"0"
20.6908239291466	-12.384374503868	-16.1480203629078	"57"	"1.25"	"0.5"	"0"
19.975321945811	2.45078170992619	-2.18885414900163	"57"	"1.25"	"1.0"	"0"
21.9139733418566	-9.90062040455846	4.19492542228707	"57"	"1.25"	"1.5"	"0"
21.2693563745674	-4.7103262684661	-3.29756604357581	"57"	"2.0"	"0.5"	"0"
21.1915326340208	-10.9814731393934	-0.302316392565278	"57"	"2.0"	"1.0"	"0"
22.7647891769476	11.1493265947973	-10.285137629318	"57"	"2.0"	"1.5"	"0"
16.0803622987392	-8.89897409931901	3.69966457331409	"58"	"0.75"	"0.0"	"0"
21.4161351814523	-15.3275684796285	-4.46388391770386	"58"	"0.75"	"0.5"	"0"
17.6824252435983	-3.78899763637273	-3.75358958405701	"58"	"1.25"	"0.5"	"0"
18.9372626410324	4.16828526693072	3.11031514053503	"58"	"1.25"	"1.0"	"0"
18.2604638260573	-1.22970637516182	0.260641547963223	"58"	"1.25"	"1.5"	"0"
19.2207351709507	-2.65929505902988	-6.48345620792882	"58"	"2.0"	"0.5"	"0"
23.0173991361463	-4.41170828143073	0.0294784133128042	"58"	"2.0"	"1.0"	"0"
24.0486713603028	-2.76861270928459	-6.19929541114143	"58"	"2.0"	"1.5"	"0"
12.2029417695681	-5.68296118614039	9.56290124945325	"59"	"0.75"	"0.0"	"0"
19.8580783698791	-9.5621318294445	-2.28779441962786	"59"	"0.75"	"0.5"	"0"
18.9591179700769	3.55306510970054	-8.24227267609866	"59"	"1.25"	"0.5"	"0"
17.364851801526	-3.96779744187178	-0.778249725815592	"59"	"1.25"	"1.0"	"0"
16.4053693723718	-2.05511291011829	-4.06111928964951	"59"	"1.25"	"1.5"	"0"
22.9334925516522	-11.8787892716295	-4.20966886474033	"59"	"2.0"	"0.5"	"0"
20.095531718944	-6.04163919953578	-11.9045453875968	"59"	"2.0"	"1.0"	"0"
23.4591203675042	-7.45941643728944	-1.92568279086252	"59"	"2.0"	"1.5"	"0"
19.8629327166909	-8.74157275668955	-1.95410399701849	"5"	"0.75"	"0.0"	"0"
17.8357161376762	-6.82539454993383	-8.63182662109006	"5"	"0.75"	"0.5"	"0"
15.7688402795476	-11.8835463967214	-4.44869023463672	"5"	"1.25"	"0.5"	"0"
21.6197833679453	-2.68467458604545	-12.9194515736566	"5"	"1.25"	"1.0"	"0"
16.5108693285454	-1.56609016005469	4.77059591011777	"5"	"1.25"	"1.5"	"0"
21.2487100156848	-7.6561797702227	-5.88681275333336	"5"	"2.0"	"0.5"	"0"
18.0104960574517	-3.84746021107145	3.76982807832927	"5"	"2.0"	"1.0"	"0"
20.8120622326342	-2.17337750758743	-5.97240215140686	"5"	"2.0"	"1.5"	"0"
19.0158808134081	5.19462357591731	-10.6449158705076	"60"	"0.75"	"0.5"	"0"
15.0521432215086	-4.02712956229383	2.15705148954432	"60"	"1.25"	"0.5"	"0"
18.5035924118068	-0.908262536010424	-1.8702890332742	"60"	"1.25"	"1.0"	"0"
19.3519652993683	-6.06601916446039	-3.09049878425976	"60"	"1.25"	"1.5"	"0"
20.3155484198517	-5.23661523126316	2.36932004960556	"60"	"2.0"	"0.5"	"0"
16.554291263503	-1.49729736181687	-1.21494447078647	"60"	"2.0"	"1.0"	"0"
20.1175999018578	-8.55887626013351	1.99142550287223	"60"	"2.0"	"1.5"	"0"
19.1369313854833	0.222414483938237	-5.88130328615233	"61"	"0.75"	"0.0"	"0"
19.2975679732042	-1.69636602588746	-10.9258364504209	"61"	"0.75"	"0.5"	"0"
19.6537367489492	-13.436910976406	-13.7127142576905	"61"	"1.25"	"0.5"	"0"
16.1265287888096	-0.550234792891911	6.07968675067441	"61"	"1.25"	"1.0"	"0"
17.9467344416432	-4.32409059565027	-0.619472714866909	"61"	"1.25"	"1.5"	"0"
21.2647415042902	-11.3848407552651	-6.31191824192675	"61"	"2.0"	"0.5"	"0"
22.2296734517071	-8.81923215461499	-1.42636912277354	"61"	"2.0"	"1.0"	"0"
23.4649390932213	-8.86668301857428	-12.9566806598117	"62"	"0.75"	"0.0"	"0"
23.5584512244504	-13.4777746209092	-5.81018797561931	"62"	"0.75"	"0.5"	"0"
20.0378665429837	-11.66966488351	3.27077243325963	"62"	"1.25"	"0.5"	"0"
20.1105750222733	-1.95022887444036	1.98816270660812	"62"	"1.25"	"1.0"	"0"
19.1416046578825	0.0880779114668291	-2.63627892642464	"62"	"1.25"	"1.5"	"0"
18.5508959974269	-0.969314735726221	-4.51275321460146	"62"	"2.0"	"0.5"	"0"
21.7781789976787	4.39339633717785	-0.809779759483089	"62"	"2.0"	"1.0"	"0"
24.3092763188969	0.926877650489046	-8.27002634815313	"62"	"2.0"	"1.5"	"0"
20.8669809564135	-6.13747470861007	-7.9438837082761	"63"	"0.75"	"0.0"	"0"
19.5977345820412	-8.34117646696455	3.40474329710127	"63"	"0.75"	"0.5"	"0"
20.4463488847697	-0.147535740195627	3.17849178341264	"63"	"1.25"	"0.5"	"0"
15.7675863353727	5.84423555032075	0.887953577091877	"63"	"1.25"	"1.0"	"0"
20.5041644207387	-0.178860941279986	0.600728495803935	"63"	"1.25"	"1.5"	"0"
15.5207260939797	-1.22677847643614	-0.477344127308787	"63"	"2.0"	"0.5"	"0"
23.9734209683659	-4.77663594415747	-8.82874441719299	"63"	"2.0"	"1.0"	"0"
17.3995951615445	-2.18645208019776	-1.20939123130291	"63"	"2.0"	"1.5"	"0"
16.8524116503226	5.02010899344705	-7.55025867212011	"64"	"0.75"	"0.0"	"0"
19.8933620424678	-2.4301996975751	9.42925081625892	"64"	"0.75"	"0.5"	"0"
20.2037651026268	-1.35351566902624	0.219502886937559	"64"	"1.25"	"0.5"	"0"
20.5061016857171	7.73946394497773	2.93246132058375	"64"	"1.25"	"1.0"	"0"
18.3415462319511	-0.793972977578864	-1.81737805348638	"64"	"1.25"	"1.5"	"0"
18.0225963093469	-0.753575583907317	-0.740337895486333	"64"	"2.0"	"0.5"	"0"
18.0039286897259	1.51393697312278	-1.67139696295113	"64"	"2.0"	"1.0"	"0"
18.7976659013962	-3.38104070433173	0.201888304160678	"64"	"2.0"	"1.5"	"0"
22.1193161399957	-8.48876756378765	-5.5142315920004	"65"	"0.75"	"0.0"	"0"
20.7743881694555	4.85047772617448	3.54210795961242	"65"	"0.75"	"0.5"	"0"
15.0646625160482	1.50002270492748	6.81252871213251	"65"	"1.25"	"0.5"	"0"
22.1406572047992	-0.292283349956383	-3.33507374399152	"65"	"1.25"	"1.0"	"0"
16.7448784999112	-8.13664675149591	-4.31104102470995	"65"	"1.25"	"1.5"	"0"
18.5594636021077	-5.14973286300613	2.94514096858799	"65"	"2.0"	"0.5"	"0"
22.0479714971772	-4.70987242626776	-4.4668499585836	"65"	"2.0"	"1.0"	"0"
22.8522842831031	-7.21593858177983	-11.1356083502072	"65"	"2.0"	"1.5"	"0"
21.682673224603	10.2528372903342	-0.145470792165409	"66"	"0.75"	"0.0"	"0"
22.1436197957639	-0.492846051699033	-0.0607068895272578	"66"	"0.75"	"0.5"	"0"
24.2181628820051	-11.2150911167865	-4.9436900346653	"66"	"1.25"	"0.5"	"0"
21.7818540386176	-4.05817931978253	-6.48847451622774	"66"	"1.25"	"1.0"	"0"
18.9564889705137	-9.09469785848234	0.57560475246052	"66"	"1.25"	"1.5"	"0"
22.1087123113329	3.21768735777076	-7.16474927456057	"66"	"2.0"	"0.5"	"0"
19.0564729786811	-3.14645029545879	1.12290663197676	"66"	"2.0"	"1.0"	"0"
19.0302323394616	-6.61291292288256	-1.4594949850661	"66"	"2.0"	"1.5"	"0"
18.4488131164545	-1.88076876274549	-4.32469054982718	"67"	"0.75"	"0.0"	"0"
23.2493555801555	12.0229556123736	17.2025067775174	"67"	"0.75"	"0.5"	"0"
28.7318812936831	-19.1990892522327	3.05974136858675	"67"	"1.25"	"0.5"	"0"
17.0584597657823	-8.10447417570147	-0.119038828600513	"67"	"1.25"	"1.0"	"0"
20.0822813894213	-5.5766710226448	-3.49249667670726	"67"	"1.25"	"1.5"	"0"
17.8318015367664	-1.33702589514231	2.03577114111046	"67"	"2.0"	"0.5"	"0"
17.7774053091276	0.543584084257231	2.49536338108624	"67"	"2.0"	"1.0"	"0"
22.2479925111515	-2.0332816522889	6.58754953606016	"67"	"2.0"	"1.5"	"0"
16.9374800683279	-4.93473709612713	-4.23327017799514	"68"	"0.75"	"0.5"	"0"
21.825505105218	-3.11883389956271	-14.6731553202408	"68"	"1.25"	"0.5"	"0"
23.0241894263407	4.78985326781037	-7.536424607588	"68"	"1.25"	"1.0"	"0"
18.8539391203927	-4.84476948125555	0.937339435640211	"68"	"1.25"	"1.5"	"0"
20.9916648106552	-1.8106128729349	-11.8356901533623	"68"	"2.0"	"0.5"	"0"
21.2396933468487	-3.18355543839896	-2.63956509057649	"68"	"2.0"	"1.0"	"0"
21.809368592727	-6.80123589226678	-8.60136742555744	"68"	"2.0"	"1.5"	"0"
19.5275891370688	-2.32686962293548	-7.17551746119483	"69"	"0.75"	"0.0"	"0"
25.3998385603269	-2.19560825780477	-15.782948663904	"69"	"0.75"	"0.5"	"0"
22.432733739856	-0.465080260793768	-8.30644665096141	"69"	"1.25"	"0.5"	"0"
19.4532000603597	-5.76096079378485	0.311916978934829	"69"	"1.25"	"1.0"	"0"
19.4820343954205	-0.925340258253406	-5.67278874357986	"69"	"1.25"	"1.5"	"0"
16.7014733383774	1.90488116055513	-1.90458313805486	"69"	"2.0"	"0.5"	"0"
21.9287701781142	-4.77845665047059	1.62950375157764	"69"	"2.0"	"1.0"	"0"
16.2007998689156	-2.63339907229263	4.46280171438746	"69"	"2.0"	"1.5"	"0"
17.0888215231832	-5.36731672911465	-6.50050010120666	"6"	"0.75"	"0.0"	"0"
20.12608323497	-4.75883556401161	-3.86791845986222	"6"	"0.75"	"0.5"	"0"
28.3628300953443	-14.7802184784961	-14.8133077006289	"6"	"1.25"	"0.5"	"0"
19.2947837228897	-5.00066138108115	7.9609121175456	"6"	"1.25"	"1.0"	"0"
23.5862616406423	-12.3130791238578	6.02117407832234	"6"	"1.25"	"1.5"	"0"
18.6733348619351	-8.72848001214695	-1.21064404869783	"6"	"2.0"	"0.5"	"0"
20.9548416843341	-3.08422927813724	-6.43383450969402	"6"	"2.0"	"1.0"	"0"
20.4249667918171	3.26286686522507	1.39516099752252	"6"	"2.0"	"1.5"	"0"
20.0265752077295	3.0039609138924	11.1494785963282	"70"	"0.75"	"0.5"	"0"
27.8580558820397	-20.5144290015381	-3.48777262634617	"70"	"1.25"	"0.5"	"0"
19.7716854305852	-7.09575948588365	4.52508630820808	"70"	"1.25"	"1.0"	"0"
23.8093534407447	-10.9317240201396	1.43019580484927	"70"	"1.25"	"1.5"	"0"
21.4832813514043	3.86402099722365	-5.63103255261951	"70"	"2.0"	"0.5"	"0"
24.0725414417852	-8.55212505845077	-2.90951135275833	"70"	"2.0"	"1.0"	"0"
23.9272456401245	-5.17413394534971	7.1274989955538	"70"	"2.0"	"1.5"	"0"
25.9174154154465	-14.291359638415	-19.0504397881431	"71"	"0.75"	"0.0"	"0"
20.7720089713553	-16.5920548225595	0.611824749556642	"71"	"0.75"	"0.5"	"0"
28.3483247893816	11.0874709530985	4.45820233169847	"71"	"1.25"	"0.5"	"0"
18.8909315945153	-6.55242979529499	2.88782017387025	"71"	"1.25"	"1.0"	"0"
23.3101730987597	-12.1330307867172	8.97746548280626	"71"	"1.25"	"1.5"	"0"
21.8516716760257	-0.788792102547971	-4.4213072081831	"71"	"2.0"	"0.5"	"0"
16.065740400703	4.94704361537251	-0.63993843638469	"71"	"2.0"	"1.0"	"0"
20.7043146474561	-0.922750339547094	5.2018236822574	"71"	"2.0"	"1.5"	"0"
15.0672865926815	-11.0377720471143	-6.1364635935333	"72"	"0.75"	"0.0"	"0"
25.4267172535202	16.0221668807588	1.21221546807912	"72"	"0.75"	"0.5"	"0"
13.8933786437462	-7.73458711177677	5.48874209519653	"72"	"1.25"	"0.5"	"0"
23.7626133922913	14.7196057390488	2.61246073511501	"72"	"1.25"	"1.0"	"0"
21.2828373249334	-5.52346545929111	5.20003366906675	"72"	"1.25"	"1.5"	"0"
18.2228015042618	-6.46861243647653	-8.25464057352572	"72"	"2.0"	"0.5"	"0"
19.0419436232628	-0.492876479676798	-0.850758081332563	"72"	"2.0"	"1.0"	"0"
21.5633249121146	-9.30250416320313	6.72382913891696	"72"	"2.0"	"1.5"	"0"
23.537920301077	-3.23625595081716	-4.57080686867862	"73"	"0.75"	"0.0"	"0"
14.3085403315462	-1.70652296237153	-1.27961288192124	"73"	"0.75"	"0.5"	"0"
24.1441062003202	-13.5375020259822	3.04776011949581	"73"	"1.25"	"0.5"	"0"
21.0423038635047	4.776147526464	-12.5794390967612	"73"	"1.25"	"1.0"	"0"
16.478044412605	-0.166565017855706	-5.87317130970338	"73"	"1.25"	"1.5"	"0"
23.64610328561	5.83831770571016	1.85870011865511	"73"	"2.0"	"0.5"	"0"
20.0015068578856	-7.26100526440924	0.897835425392067	"73"	"2.0"	"1.0"	"0"
23.9472370832396	-0.632485146297584	-0.402040724213963	"73"	"2.0"	"1.5"	"0"
23.1220700735775	-4.43752754486178	14.5960723377532	"74"	"0.75"	"0.0"	"0"
19.3495494894559	3.37760375481125	-2.09682453984044	"74"	"0.75"	"0.5"	"0"
17.4675469863289	-14.2658163861879	-0.0123030292516573	"74"	"1.25"	"0.5"	"0"
20.7696888683864	-2.80946610695091	-2.28495112740447	"74"	"1.25"	"1.0"	"0"
19.2727010602571	-5.65064474781412	3.38250195792743	"74"	"1.25"	"1.5"	"0"
20.5220128850759	-11.2152507440075	3.15907568466786	"74"	"2.0"	"0.5"	"0"
26.2029197884892	-9.42748304134878	-0.173278105319881	"74"	"2.0"	"1.0"	"0"
20.6241089408704	-10.0216233419465	-7.28344929448186	"75"	"0.75"	"0.0"	"0"
31.5802901998214	1.15661765076359	-14.4155866248509	"75"	"0.75"	"0.5"	"0"
20.5363280321296	-2.75540054135752	-4.56686145716133	"75"	"1.25"	"0.5"	"0"
21.5075083262175	3.31439116305461	6.43879156158953	"75"	"1.25"	"1.0"	"0"
23.719120438554	-5.75758093422816	-9.33644265704852	"75"	"1.25"	"1.5"	"0"
20.0756465860571	1.26584436042397	3.37074129500686	"75"	"2.0"	"0.5"	"0"
20.2370680698198	-7.6243746222023	-2.61661340886496	"75"	"2.0"	"1.0"	"0"
22.8966235926653	-7.93781720337074	-4.34543582541015	"75"	"2.0"	"1.5"	"0"
20.0394724150525	-10.2132840968127	-6.20216509573397	"76"	"0.75"	"0.5"	"0"
18.8817984580193	4.27931124039765	-8.53008921256353	"76"	"1.25"	"0.5"	"0"
19.2227691363577	-2.11486481816481	-4.43049170610483	"76"	"1.25"	"1.0"	"0"
18.8030242345446	-0.783339161590843	-2.09345711886231	"76"	"1.25"	"1.5"	"0"
19.7966790007762	-8.7812565806252	-3.49178530584023	"76"	"2.0"	"0.5"	"0"
17.208188302342	-6.02593598135527	-0.415214993236798	"76"	"2.0"	"1.0"	"0"
18.6845705816463	-3.13816675884516	-1.19288798934479	"76"	"2.0"	"1.5"	"0"
21.9181839260084	-4.03218442485096	-5.57030984803709	"77"	"0.75"	"0.0"	"0"
19.8463160446335	2.26513620638276	4.39302628679312	"77"	"0.75"	"0.5"	"0"
11.5457260498193	2.94093475878464	1.04584255962685	"77"	"1.25"	"0.5"	"0"
19.7648862560952	-5.8026619184539	-4.63561797277538	"77"	"1.25"	"1.0"	"0"
16.620496058403	-6.08163874179823	-3.51712319403404	"77"	"1.25"	"1.5"	"0"
16.9726870636545	-6.47822718285912	-1.82141803224863	"77"	"2.0"	"0.5"	"0"
19.4150747667003	-6.20317327386124	-3.27954419734064	"77"	"2.0"	"1.0"	"0"
21.0680586959591	-2.12333845590962	-2.06297874840709	"77"	"2.0"	"1.5"	"0"
18.6374573255341	-0.011525389138362	-7.63084439217061	"78"	"0.75"	"0.0"	"0"
20.2630251308132	1.25525460787644	4.7945143492961	"78"	"0.75"	"0.5"	"0"
24.1226752796548	-1.90874794404668	-2.58376078588652	"78"	"1.25"	"0.5"	"0"
20.2254359294235	-2.89521015685172	-4.23737521928498	"78"	"1.25"	"1.0"	"0"
19.0585506276584	0.875720460790262	-5.51832675051164	"78"	"1.25"	"1.5"	"0"
16.6226193503011	-1.32755183444964	-9.76528893667087	"78"	"2.0"	"0.5"	"0"
17.3524888641072	-6.69913559240319	-0.565639113679942	"78"	"2.0"	"1.0"	"0"
21.0717332918524	-8.79136529147942	-4.34324000150076	"78"	"2.0"	"1.5"	"0"
18.1262328282881	1.86577968750072	-2.50535787609048	"79"	"0.75"	"0.0"	"0"
16.5329537676245	-2.24523511954762	-4.23901659738421	"79"	"0.75"	"0.5"	"0"
14.2603703963037	-3.58641128486018	1.1320336547166	"79"	"1.25"	"0.5"	"0"
17.5713144417938	-1.37182700012048	-2.88963107790111	"79"	"1.25"	"1.0"	"0"
19.6847561110502	-8.69565683709176	-10.1342660226778	"79"	"1.25"	"1.5"	"0"
20.4654971039336	-1.10622494472112	0.318527986805381	"79"	"2.0"	"0.5"	"0"
22.7342621888347	-9.77100127117039	4.6255615711131	"79"	"2.0"	"1.0"	"0"
23.3843891106431	-9.87481888819117	2.23889296729181	"79"	"2.0"	"1.5"	"0"
20.1005329288546	-4.81011405173176	-1.04322801961638	"7"	"0.75"	"0.0"	"0"
18.079229953521	-0.15551094361182	1.24204715663564	"7"	"0.75"	"0.5"	"0"
17.336882010942	-6.01868565844899	1.02606247685007	"7"	"1.25"	"0.5"	"0"
21.2157258999419	-0.79457918770631	-0.536572315399365	"7"	"1.25"	"1.0"	"0"
17.8944303900833	3.88454285673037	0.565717753769165	"7"	"1.25"	"1.5"	"0"
18.8507322814214	-6.8139991946853	1.2069907870777	"7"	"2.0"	"0.5"	"0"
19.05282808976	-4.19604610127092	-0.23729369478926	"7"	"2.0"	"1.0"	"0"
19.3934224325303	-2.68409219942791	-1.72098291668484	"7"	"2.0"	"1.5"	"0"
20.5562954087457	-13.0733085974567	-1.84171548494473	"80"	"0.75"	"0.0"	"0"
19.4758308458998	-2.35892201248918	0.337457387178832	"80"	"0.75"	"0.5"	"0"
25.4802465378585	-0.0795328951284073	0.284736013998893	"80"	"1.25"	"0.5"	"0"
22.2755749236698	-3.17884019454015	1.08327041027288	"80"	"1.25"	"1.0"	"0"
17.3339521881508	-6.92166961610283	1.27907619567182	"80"	"1.25"	"1.5"	"0"
19.2237619139055	-3.18461474250932	-5.77369163878638	"80"	"2.0"	"0.5"	"0"
19.9825592134498	-1.85346757024862	2.72908363718724	"80"	"2.0"	"1.0"	"0"
24.2642446678003	0.0635848993611396	4.14550792024051	"80"	"2.0"	"1.5"	"0"
25.8511096256284	6.54018214487078	-5.05874963681981	"81"	"0.75"	"0.0"	"0"
20.6996621598066	-3.07207699431798	1.44409761832557	"81"	"1.25"	"0.5"	"0"
18.0195614903811	-1.9829704374366	-0.830548814220961	"81"	"1.25"	"1.0"	"0"
20.6850830937161	-5.81946886246293	0.821325685613677	"81"	"1.25"	"1.5"	"0"
22.2520432816207	-5.3609541911981	-11.29873354698	"81"	"2.0"	"0.5"	"0"
15.5300954802103	-0.875940260414229	-1.18262164496589	"81"	"2.0"	"1.0"	"0"
21.5371879187381	0.12629799831734	-2.64954932244843	"82"	"0.75"	"0.0"	"0"
20.2744847812558	-7.55713368101826	-2.34212934013934	"82"	"0.75"	"0.5"	"0"
20.8238287142788	1.71427900115244	1.32112327582823	"82"	"1.25"	"0.5"	"0"
22.4905187869607	-7.79231172638744	-9.92467252617977	"82"	"1.25"	"1.0"	"0"
20.3046818371408	-1.66677754979545	-10.8332474191367	"82"	"1.25"	"1.5"	"0"
23.4815358830354	-2.95596411827817	-16.1385418133068	"82"	"2.0"	"0.5"	"0"
19.7903879693171	-6.9068663962321	-1.91384436189602	"82"	"2.0"	"1.0"	"0"
18.6014325105609	8.7116774267947	-4.98624531202517	"83"	"0.75"	"0.0"	"0"
15.9527554772283	-3.11612065069354	-8.4666445748246	"83"	"0.75"	"0.5"	"0"
