"sampleID"	"kd_x"	"kd_y"	"gc_x"	"gc_y"
"AA0106-C"	-0.294740292572945	6.05385654695441	-0.99833975	6.62757541
"AA0108-C"	-0.509017417110776	6.0442307119501	-3.11099807	7.68208835
"AA0117-C"	-0.517320165413125	6.01801225240766	-2.24482458	7.97676214
"AA0118-C"	-0.430056602351231	6.07525904212238	-1.46832803	8.00345007
"AA0119-C"	-0.420900019630404	6.07726636907587	-3.16357355	8.22619226
"AA0122-C"	-0.383344309808045	6.05267029011945	-1.76617568	7.3387707
"AA0129-C"	-0.425766074294531	6.07063662047808	-1.56209954	7.62687864
"AA0130-C"	-0.636002039118564	6.08616109682515	-1.98914835	7.91357967
"AA0131-C"	-0.543361348747498	6.24183272962742	-2.05156956	7.76085477
"AA0133-C"	-0.315414081427118	5.97101474416122	-2.57823931	7.41927455
"AA0137-C"	-0.474263544272979	6.04206261350937	-2.90876355	8.12587053
"AB0085-Cx"	-4.40359885803942	11.1533620269454	-2.21137839	9.75894181
"AB0086-Cx"	-4.59906395416042	11.0940907511751	-5.10311166	10.20333484
"AB0096-C"	-4.91628190558254	11.151600169195	-4.57969239	10.05709586
"AB0103-C"	-4.70887658965539	11.0920679823379	-3.28539672	9.7949746
"AB0104-Cx"	-5.41650768746108	10.9746307532221	-2.49180153	9.30915339
"AB0116-C"	-5.19310631455299	11.0342908907671	-1.63778044	9.26001691
"AB0117-C"	-4.89371854869415	11.1303298803438	-3.45562778	9.87353679
"AB0118-C"	-4.58129363987037	11.1279084557299	-3.14797528	9.66200871
"AB0119-C"	-4.51894599404357	11.134177811935	-2.70655766	9.82469401
"AB0126-Cx"	-5.00456398073783	11.0914600052364	-3.95545009	9.94345241
"AB0127-C"	-4.94187378617419	11.1161222339091	-3.89676524	9.68101815
"AB0128-C"	-4.62389511301286	11.1022977518923	-3.17009303	9.91265206
"AB0129-C"	-4.93029938274871	11.0907240419691	-3.83527801	9.67380949
"AB0130-Cx"	-5.42639065395694	11.0093992547249	-2.31221758	9.79864395
"AB0133-C"	-4.70404112638536	11.1007551937392	-3.90492757	9.79628825
"AB0134-C"	-4.86524046018803	11.0563741769664	-3.05569349	9.53961164
"AB0135-C"	-4.74041092439913	11.0906931532668	-3.81328561	9.80689732
"AB0136-Cx"	-4.78492638412057	11.1352579713254	-3.08542127	9.83935347
"AB0143-Cx"	-5.5776737839886	10.9050035451853	-1.12145279	9.26761358
"AB0144-C"	-4.6734088503662	11.0980938634632	-4.40238857	10.12442673
"AB0145-C"	-4.82078950350685	11.0827167297542	-3.65940374	9.75911254
"AB0146-Cx"	-4.79441072129661	11.1011455012785	-2.90572239	9.73958279
"AB0147-C"	-7.55645082015547	10.6890832483248	-2.98437587	9.4093049
"AB0148-Cx"	-4.93209578414661	11.1067846794145	-4.20667358	9.83612715
"AB0150-Cx"	-5.53417495856289	10.9803708418169	-0.35507406	9.22978552
"AB0151-Cx"	-5.7620252695682	10.7192506943338	-1.43995356	8.93308615
"AB0153-C"	-4.88409907801164	11.0863330881129	-4.78835717	10.0035336
"AB0155-Cx"	-4.74545332853288	11.1226531622919	-4.17346602	9.98109718
"AB0157-Cx"	-4.6315313084256	11.1183554015577	-3.91942674	9.9272989
"AB0158-Cx"	-4.55817684612517	11.1804343101107	-4.9260636	10.52064591
"AB0159-C"	-4.89764784181399	11.0747721755525	-2.71653447	9.4489358
"AB0160-Cx"	-4.78742815280664	11.1191033715763	-4.07199864	10.1142594
"AB0161-C"	-7.25391179979931	10.8065222941591	-3.77130104	9.63418024
"AB0162-C"	-5.38816729647199	11.0265299977307	-4.06359195	9.62319193
"AB0164-C"	-4.99998572332595	11.0364065836364	-3.39340053	9.64238155
"AB0165-C"	-4.59890084279543	11.1408391990442	-4.46327726	10.27316608
"AB0166-C"	-4.55578077200233	11.1070817773039	-4.06991267	9.7938914
"AB0167-C"	-4.42468614981599	11.1513301981012	-3.94219937	10.15738364
"AB0169-C"	-4.60402698834709	11.1500177302721	-3.9365897	9.92002726
"AB0170-C"	-4.97689029079321	11.0432796878116	-3.39692595	9.50389087
"AB0171-Cx"	-4.74448258331747	11.1424392771599	-4.03479041	10.13471013
"AB0172-Cx"	-4.59227118141998	11.1681741710919	-3.70800346	9.88452311
"AB0173-C"	-4.49702526936569	11.1210662549697	-2.61594489	9.70638566
"AB0174-C"	-4.98886911931613	11.0655410835799	-2.66831195	9.50646148
"AB0175-Cx"	-4.69566759630779	11.1804994318387	-4.18191291	10.13222431
"AB0176-Cx"	-4.43639445192077	11.1434724222403	-4.11985624	10.27453402
"AB0177-C"	-4.50956016129836	11.1011111714868	-3.14394737	9.90365373
"AB0178-C"	-4.51024574253957	11.1471736371839	-4.31145478	10.10312373
"AB0179-Cx"	-4.67879114628489	11.1379623068283	-3.17004249	9.86040933
"AB0180-Cx"	-5.15844013508501	11.0235777833847	-5.37253863	9.82019886
"AB0197-C"	-4.62740898326308	11.1497249008854	-2.70338869	9.78548191
"AB0198-C"	-4.6544921027182	11.1246644108084	-3.59294379	9.76839685
"AB0199-C"	-4.93504646658281	11.0956455655577	-3.55189809	9.47025228
"AB0200-C"	-5.2013020063766	11.0194376371832	-1.83994637	9.34159069
"AB0201-Cx"	-4.57250909820157	11.095398780133	-3.41422694	9.74267057
"AB0202-Cx"	-4.70660945469071	11.1026961210672	-5.22812535	10.10514811
"AB0203-C"	-4.37423960147789	11.1840835425654	-4.06357369	10.43444267
"AB0205-C"	-4.63913784386363	11.0178848630896	-4.4798908	9.67770728
"AB0206-C"	-4.91902815467339	11.0555712143624	-3.28303655	9.36213
"AB0207-C"	-4.64745133821304	11.155014068301	-3.90328433	10.08156748
"AB0208-C"	-6.81042885328953	10.8288033647588	-3.79582747	9.68930499
"AB0211-C"	-5.27206702772889	11.0530504601167	-3.54412368	9.5649307
"AB0217-C"	-4.65313073160614	11.1310658626829	-4.43401704	9.94857875
