x	y	error	kd_x_mean	kd_y_mean	dx	dy
15.9042405034987	-4.43671015741757	3.42305428552536	15.9031484408395	-4.4346571877665	-0.00109206265925366	0.00205296965107582
2.22164272154415	6.61191556046479	29.5503676605757	2.22523300834125	6.50181395997725	0.00359028679709494	-0.110101600487545
2.41178984100103	6.36469471347767	127.95747314595	1.52626371802305	6.88184684627948	-0.885526122977975	0.517152132801804
3.56494717621637	6.52705822200217	603.861590979978	-0.938278436163121	9.36205838739877	-4.50322561237949	2.8350001653966
30.4028272881467	-4.76434034703418	20.5647881124119	30.5590718447421	-4.74200279652456	0.156244556595393	0.0223375505096213
31.453920192687	-1.88038614575828	198.952343917307	32.706645183508	-2.87851475579527	1.25272499082095	-0.998128610036991
32.5718422248767	2.11937445464846	701.536451963036	31.0770198186211	-0.321253361840793	-1.49482240625563	-2.44062781648925
32.8017965486535	15.8436791599915	23.9808558943116	32.906560399657	15.7786583396183	0.104763851003483	-0.0650208203731904
32.8040834968137	-23.3204720636176	325.75634943193	33.6693747795398	-20.8671571529073	0.865291282726062	2.45331491071027
34.7089457551876	-16.1643739589344	29.1295261349255	34.5839741082487	-16.0086681089129	-0.124971646938917	0.155705850021448
34.8344002008458	-0.163032851639986	83.1173356636334	34.8237540456384	-0.639189453165612	-0.0106461552073682	-0.476156601525626
35.4269531544933	-15.3987938001198	106.879234565927	34.7435606947274	-16.1004015976093	-0.683392459765898	-0.701607797489555
35.7507751540327	15.9886906936577	251.341621582779	34.1805880864268	15.302419596661	-1.57018706760596	-0.686271096996688
36.9891468169358	-7.92283003354922	278.91096678146	38.0875114662921	-5.65949680498028	1.09836464935635	2.26333322856894
38.0473116933426	11.5624639132834	122.173417841473	37.7723385823951	11.6981366451657	-0.27497311094745	0.135672731882366
38.2818781220775	-5.21799598658367	16.8269882706762	38.3204302447545	-5.14350306413726	0.0385521226770109	0.0744929224464075
38.4069461756218	-9.48065848365116	202.616824880626	37.9815390887864	-7.92904069550437	-0.425407086835335	1.55161778814679
38.765441584725	7.50723661125819	172.658617350635	38.6977976683702	8.99501699440821	-0.0676439163547968	1.48778038315002
39.6868881751874	-3.17440401978248	5.94095976894317	39.6649141026845	-3.18322553770998	-0.0219740725028927	-0.0088215179274953
4.37256482536008	8.98254625067003	617.616522705368	-1.07010216498913	9.56053040188474	-5.44266699034921	0.577984151214711
46.6846703947569	-16.5369911196133	1382.51234745973	34.0990638836921	-15.0878514084916	-12.5856065110648	1.44913971112174
46.862307875923	-21.8562364485673	1427.22750901163	34.7934015352452	-15.9797231068405	-12.0689063406778	5.87651334172684
9.29018208761911	5.19815000469969	19.1467032210006	9.14033759383098	5.23059801070329	-0.149844493788121	0.032448006003599
